id,pollingfirm,date,n,source,letter,percentage
1275,Greens,2019-03-29,1078,https://www.ritzau.dk/index/?token=C1D33E00-EC0C-4C57-A7E7-D03B2B185865,Å,3
1276,YouGov,2019-03-31,1671,https://www.bt.dk/politik/katastrofemaaling-dansk-folkeparti-slaaet-otte-aar-tilbage,A,26.5
1276,YouGov,2019-03-31,1671,https://www.bt.dk/politik/katastrofemaaling-dansk-folkeparti-slaaet-otte-aar-tilbage,B,5.5
1276,YouGov,2019-03-31,1671,https://www.bt.dk/politik/katastrofemaaling-dansk-folkeparti-slaaet-otte-aar-tilbage,C,5.6
1276,YouGov,2019-03-31,1671,https://www.bt.dk/politik/katastrofemaaling-dansk-folkeparti-slaaet-otte-aar-tilbage,D,5.5
1276,YouGov,2019-03-31,1671,https://www.bt.dk/politik/katastrofemaaling-dansk-folkeparti-slaaet-otte-aar-tilbage,E,0.8
1276,YouGov,2019-03-31,1671,https://www.bt.dk/politik/katastrofemaaling-dansk-folkeparti-slaaet-otte-aar-tilbage,F,7.4
1276,YouGov,2019-03-31,1671,https://www.bt.dk/politik/katastrofemaaling-dansk-folkeparti-slaaet-otte-aar-tilbage,I,4.2
1276,YouGov,2019-03-31,1671,https://www.bt.dk/politik/katastrofemaaling-dansk-folkeparti-slaaet-otte-aar-tilbage,K,1.2
1276,YouGov,2019-03-31,1671,https://www.bt.dk/politik/katastrofemaaling-dansk-folkeparti-slaaet-otte-aar-tilbage,O,12.1
1276,YouGov,2019-03-31,1671,https://www.bt.dk/politik/katastrofemaaling-dansk-folkeparti-slaaet-otte-aar-tilbage,V,17.4
1276,YouGov,2019-03-31,1671,https://www.bt.dk/politik/katastrofemaaling-dansk-folkeparti-slaaet-otte-aar-tilbage,Ø,9.5
1276,YouGov,2019-03-31,1671,https://www.bt.dk/politik/katastrofemaaling-dansk-folkeparti-slaaet-otte-aar-tilbage,Å,4.2
1277,Voxmeter,2019-04-07,1030,https://voxmeter.dk/meningsmalinger/,A,27.9
1277,Voxmeter,2019-04-07,1030,https://voxmeter.dk/meningsmalinger/,B,7.2
1277,Voxmeter,2019-04-07,1030,https://voxmeter.dk/meningsmalinger/,C,4.6
1277,Voxmeter,2019-04-07,1030,https://voxmeter.dk/meningsmalinger/,D,2.8
1277,Voxmeter,2019-04-07,1030,https://voxmeter.dk/meningsmalinger/,E,0.3
1277,Voxmeter,2019-04-07,1030,https://voxmeter.dk/meningsmalinger/,F,6.4
1277,Voxmeter,2019-04-07,1030,https://voxmeter.dk/meningsmalinger/,I,4.4
1277,Voxmeter,2019-04-07,1030,https://voxmeter.dk/meningsmalinger/,K,0.9
1277,Voxmeter,2019-04-07,1030,https://voxmeter.dk/meningsmalinger/,O,14.8
1277,Voxmeter,2019-04-07,1030,https://voxmeter.dk/meningsmalinger/,V,18.3
1277,Voxmeter,2019-04-07,1030,https://voxmeter.dk/meningsmalinger/,Ø,8.6
1277,Voxmeter,2019-04-07,1030,https://voxmeter.dk/meningsmalinger/,Å,3.4
1278,Gallup,2019-04-11,1609,https://www.berlingske.dk/barometeret,A,25.2
1278,Gallup,2019-04-11,1609,https://www.berlingske.dk/barometeret,B,6.9
1278,Gallup,2019-04-11,1609,https://www.berlingske.dk/barometeret,C,4.7
1278,Gallup,2019-04-11,1609,https://www.berlingske.dk/barometeret,D,3.4
1278,Gallup,2019-04-11,1609,https://www.berlingske.dk/barometeret,E,0.7
1278,Gallup,2019-04-11,1609,https://www.berlingske.dk/barometeret,F,7.6
1278,Gallup,2019-04-11,1609,https://www.berlingske.dk/barometeret,I,4.5
1278,Gallup,2019-04-11,1609,https://www.berlingske.dk/barometeret,K,1
1278,Gallup,2019-04-11,1609,https://www.berlingske.dk/barometeret,O,14.1
1278,Gallup,2019-04-11,1609,https://www.berlingske.dk/barometeret,V,20.3
1278,Gallup,2019-04-11,1609,https://www.berlingske.dk/barometeret,Ø,7.3
1278,Gallup,2019-04-11,1609,https://www.berlingske.dk/barometeret,Å,4.2
1279,Epinion,2019-04-09,1540,https://www.dr.dk/nyheder/politik/ny-maaling-alternativet-flirter-med-spaerregraensen,A,29
1279,Epinion,2019-04-09,1540,https://www.dr.dk/nyheder/politik/ny-maaling-alternativet-flirter-med-spaerregraensen,B,6.3
1279,Epinion,2019-04-09,1540,https://www.dr.dk/nyheder/politik/ny-maaling-alternativet-flirter-med-spaerregraensen,C,4.6
1279,Epinion,2019-04-09,1540,https://www.dr.dk/nyheder/politik/ny-maaling-alternativet-flirter-med-spaerregraensen,D,2.7
1279,Epinion,2019-04-09,1540,https://www.dr.dk/nyheder/politik/ny-maaling-alternativet-flirter-med-spaerregraensen,E,0.9
1279,Epinion,2019-04-09,1540,https://www.dr.dk/nyheder/politik/ny-maaling-alternativet-flirter-med-spaerregraensen,F,7.9
1279,Epinion,2019-04-09,1540,https://www.dr.dk/nyheder/politik/ny-maaling-alternativet-flirter-med-spaerregraensen,I,4.2
1279,Epinion,2019-04-09,1540,https://www.dr.dk/nyheder/politik/ny-maaling-alternativet-flirter-med-spaerregraensen,K,0.4
1279,Epinion,2019-04-09,1540,https://www.dr.dk/nyheder/politik/ny-maaling-alternativet-flirter-med-spaerregraensen,O,13.4
1279,Epinion,2019-04-09,1540,https://www.dr.dk/nyheder/politik/ny-maaling-alternativet-flirter-med-spaerregraensen,V,18.5
1279,Epinion,2019-04-09,1540,https://www.dr.dk/nyheder/politik/ny-maaling-alternativet-flirter-med-spaerregraensen,Ø,9.6
1279,Epinion,2019-04-09,1540,https://www.dr.dk/nyheder/politik/ny-maaling-alternativet-flirter-med-spaerregraensen,Å,2.4
1280,Voxmeter,2019-04-13,1023,https://voxmeter.dk/meningsmalinger/,A,28.5
1280,Voxmeter,2019-04-13,1023,https://voxmeter.dk/meningsmalinger/,B,6.9
1280,Voxmeter,2019-04-13,1023,https://voxmeter.dk/meningsmalinger/,C,4.1
1280,Voxmeter,2019-04-13,1023,https://voxmeter.dk/meningsmalinger/,D,2.2
1280,Voxmeter,2019-04-13,1023,https://voxmeter.dk/meningsmalinger/,E,0.2
1280,Voxmeter,2019-04-13,1023,https://voxmeter.dk/meningsmalinger/,F,6.2
1280,Voxmeter,2019-04-13,1023,https://voxmeter.dk/meningsmalinger/,I,4.8
1280,Voxmeter,2019-04-13,1023,https://voxmeter.dk/meningsmalinger/,K,1.3
1280,Voxmeter,2019-04-13,1023,https://voxmeter.dk/meningsmalinger/,O,14
1280,Voxmeter,2019-04-13,1023,https://voxmeter.dk/meningsmalinger/,V,18.8
1280,Voxmeter,2019-04-13,1023,https://voxmeter.dk/meningsmalinger/,Ø,9.8
1280,Voxmeter,2019-04-13,1023,https://voxmeter.dk/meningsmalinger/,Å,2.9
1281,Megafon,2019-04-17,1008,http://nyheder.tv2.dk/politik/2019-04-17-ny-maaling-loekke-og-thulesen-staar-til-at-tabe-valget-med-et-brag,A,25.1
1281,Megafon,2019-04-17,1008,http://nyheder.tv2.dk/politik/2019-04-17-ny-maaling-loekke-og-thulesen-staar-til-at-tabe-valget-med-et-brag,B,7.8
1281,Megafon,2019-04-17,1008,http://nyheder.tv2.dk/politik/2019-04-17-ny-maaling-loekke-og-thulesen-staar-til-at-tabe-valget-med-et-brag,C,4.1
1281,Megafon,2019-04-17,1008,http://nyheder.tv2.dk/politik/2019-04-17-ny-maaling-loekke-og-thulesen-staar-til-at-tabe-valget-med-et-brag,D,3.6
1281,Megafon,2019-04-17,1008,http://nyheder.tv2.dk/politik/2019-04-17-ny-maaling-loekke-og-thulesen-staar-til-at-tabe-valget-med-et-brag,E,1.3
1281,Megafon,2019-04-17,1008,http://nyheder.tv2.dk/politik/2019-04-17-ny-maaling-loekke-og-thulesen-staar-til-at-tabe-valget-med-et-brag,F,8.1
1281,Megafon,2019-04-17,1008,http://nyheder.tv2.dk/politik/2019-04-17-ny-maaling-loekke-og-thulesen-staar-til-at-tabe-valget-med-et-brag,I,4.4
1281,Megafon,2019-04-17,1008,http://nyheder.tv2.dk/politik/2019-04-17-ny-maaling-loekke-og-thulesen-staar-til-at-tabe-valget-med-et-brag,K,0.8
1281,Megafon,2019-04-17,1008,http://nyheder.tv2.dk/politik/2019-04-17-ny-maaling-loekke-og-thulesen-staar-til-at-tabe-valget-med-et-brag,O,13.6
1281,Megafon,2019-04-17,1008,http://nyheder.tv2.dk/politik/2019-04-17-ny-maaling-loekke-og-thulesen-staar-til-at-tabe-valget-med-et-brag,V,18.4
1281,Megafon,2019-04-17,1008,http://nyheder.tv2.dk/politik/2019-04-17-ny-maaling-loekke-og-thulesen-staar-til-at-tabe-valget-med-et-brag,Ø,9.3
1281,Megafon,2019-04-17,1008,http://nyheder.tv2.dk/politik/2019-04-17-ny-maaling-loekke-og-thulesen-staar-til-at-tabe-valget-med-et-brag,Å,3.3
1282,Voxmeter,2019-04-21,1031,https://voxmeter.dk/meningsmalinger/,A,28.9
1282,Voxmeter,2019-04-21,1031,https://voxmeter.dk/meningsmalinger/,B,6.8
1282,Voxmeter,2019-04-21,1031,https://voxmeter.dk/meningsmalinger/,C,4.3
1282,Voxmeter,2019-04-21,1031,https://voxmeter.dk/meningsmalinger/,D,2
1282,Voxmeter,2019-04-21,1031,https://voxmeter.dk/meningsmalinger/,E,0.1
1282,Voxmeter,2019-04-21,1031,https://voxmeter.dk/meningsmalinger/,F,6.2
1282,Voxmeter,2019-04-21,1031,https://voxmeter.dk/meningsmalinger/,I,4.1
1282,Voxmeter,2019-04-21,1031,https://voxmeter.dk/meningsmalinger/,K,0.9
1282,Voxmeter,2019-04-21,1031,https://voxmeter.dk/meningsmalinger/,O,15
1282,Voxmeter,2019-04-21,1031,https://voxmeter.dk/meningsmalinger/,V,19
1282,Voxmeter,2019-04-21,1031,https://voxmeter.dk/meningsmalinger/,Ø,9.3
1282,Voxmeter,2019-04-21,1031,https://voxmeter.dk/meningsmalinger/,Å,3.1
1283,Voxmeter,2019-04-28,1021,https://voxmeter.dk/meningsmalinger/,A,27.9
1283,Voxmeter,2019-04-28,1021,https://voxmeter.dk/meningsmalinger/,B,7.6
1283,Voxmeter,2019-04-28,1021,https://voxmeter.dk/meningsmalinger/,C,3.8
1283,Voxmeter,2019-04-28,1021,https://voxmeter.dk/meningsmalinger/,D,2.5
1283,Voxmeter,2019-04-28,1021,https://voxmeter.dk/meningsmalinger/,E,0.2
1283,Voxmeter,2019-04-28,1021,https://voxmeter.dk/meningsmalinger/,F,5.6
1283,Voxmeter,2019-04-28,1021,https://voxmeter.dk/meningsmalinger/,I,4.2
1283,Voxmeter,2019-04-28,1021,https://voxmeter.dk/meningsmalinger/,K,0.9
1283,Voxmeter,2019-04-28,1021,https://voxmeter.dk/meningsmalinger/,O,13.6
1283,Voxmeter,2019-04-28,1021,https://voxmeter.dk/meningsmalinger/,V,19.2
1283,Voxmeter,2019-04-28,1021,https://voxmeter.dk/meningsmalinger/,Ø,9.3
1283,Voxmeter,2019-04-28,1021,https://voxmeter.dk/meningsmalinger/,Å,3.7
1284,YouGov,2019-04-29,1890,https://www.bt.dk/politik/ny-maaling-roed-blok-foerer-suveraent-i-ny-maaling,A,25.8
1284,YouGov,2019-04-29,1890,https://www.bt.dk/politik/ny-maaling-roed-blok-foerer-suveraent-i-ny-maaling,B,6.7
1284,YouGov,2019-04-29,1890,https://www.bt.dk/politik/ny-maaling-roed-blok-foerer-suveraent-i-ny-maaling,C,5
1284,YouGov,2019-04-29,1890,https://www.bt.dk/politik/ny-maaling-roed-blok-foerer-suveraent-i-ny-maaling,D,5
1284,YouGov,2019-04-29,1890,https://www.bt.dk/politik/ny-maaling-roed-blok-foerer-suveraent-i-ny-maaling,E,1.1
1284,YouGov,2019-04-29,1890,https://www.bt.dk/politik/ny-maaling-roed-blok-foerer-suveraent-i-ny-maaling,F,7.8
1284,YouGov,2019-04-29,1890,https://www.bt.dk/politik/ny-maaling-roed-blok-foerer-suveraent-i-ny-maaling,I,4.2
1284,YouGov,2019-04-29,1890,https://www.bt.dk/politik/ny-maaling-roed-blok-foerer-suveraent-i-ny-maaling,K,0.9
1284,YouGov,2019-04-29,1890,https://www.bt.dk/politik/ny-maaling-roed-blok-foerer-suveraent-i-ny-maaling,O,12.2
1284,YouGov,2019-04-29,1890,https://www.bt.dk/politik/ny-maaling-roed-blok-foerer-suveraent-i-ny-maaling,V,17.6
1284,YouGov,2019-04-29,1890,https://www.bt.dk/politik/ny-maaling-roed-blok-foerer-suveraent-i-ny-maaling,Ø,9.4
1284,YouGov,2019-04-29,1890,https://www.bt.dk/politik/ny-maaling-roed-blok-foerer-suveraent-i-ny-maaling,Å,3.8
1285,Megafon,2019-05-02,1008,http://nyheder.tv2.dk/politik/2019-05-02-ny-maaling-stram-kurs-kan-vaere-paa-vej-mod-folketinget,A,24.7
1285,Megafon,2019-05-02,1008,http://nyheder.tv2.dk/politik/2019-05-02-ny-maaling-stram-kurs-kan-vaere-paa-vej-mod-folketinget,B,8.8
1285,Megafon,2019-05-02,1008,http://nyheder.tv2.dk/politik/2019-05-02-ny-maaling-stram-kurs-kan-vaere-paa-vej-mod-folketinget,C,4.2
1285,Megafon,2019-05-02,1008,http://nyheder.tv2.dk/politik/2019-05-02-ny-maaling-stram-kurs-kan-vaere-paa-vej-mod-folketinget,D,2.6
1285,Megafon,2019-05-02,1008,http://nyheder.tv2.dk/politik/2019-05-02-ny-maaling-stram-kurs-kan-vaere-paa-vej-mod-folketinget,E,1.3
1285,Megafon,2019-05-02,1008,http://nyheder.tv2.dk/politik/2019-05-02-ny-maaling-stram-kurs-kan-vaere-paa-vej-mod-folketinget,F,7.5
1285,Megafon,2019-05-02,1008,http://nyheder.tv2.dk/politik/2019-05-02-ny-maaling-stram-kurs-kan-vaere-paa-vej-mod-folketinget,I,3.3
1285,Megafon,2019-05-02,1008,http://nyheder.tv2.dk/politik/2019-05-02-ny-maaling-stram-kurs-kan-vaere-paa-vej-mod-folketinget,K,0.5
1285,Megafon,2019-05-02,1008,http://nyheder.tv2.dk/politik/2019-05-02-ny-maaling-stram-kurs-kan-vaere-paa-vej-mod-folketinget,O,12.6
1285,Megafon,2019-05-02,1008,http://nyheder.tv2.dk/politik/2019-05-02-ny-maaling-stram-kurs-kan-vaere-paa-vej-mod-folketinget,P,2.7
1285,Megafon,2019-05-02,1008,http://nyheder.tv2.dk/politik/2019-05-02-ny-maaling-stram-kurs-kan-vaere-paa-vej-mod-folketinget,V,18.4
1285,Megafon,2019-05-02,1008,http://nyheder.tv2.dk/politik/2019-05-02-ny-maaling-stram-kurs-kan-vaere-paa-vej-mod-folketinget,Ø,9.8
1285,Megafon,2019-05-02,1008,http://nyheder.tv2.dk/politik/2019-05-02-ny-maaling-stram-kurs-kan-vaere-paa-vej-mod-folketinget,Å,3.5
1286,YouGov,2019-05-03,1656,https://www.bt.dk/politik/chokmaaling-paludan-staar-til-at-komme-i-folketinget-i-ny-maaling,A,23
1286,YouGov,2019-05-03,1656,https://www.bt.dk/politik/chokmaaling-paludan-staar-til-at-komme-i-folketinget-i-ny-maaling,B,6.6
1286,YouGov,2019-05-03,1656,https://www.bt.dk/politik/chokmaaling-paludan-staar-til-at-komme-i-folketinget-i-ny-maaling,C,5.9
1286,YouGov,2019-05-03,1656,https://www.bt.dk/politik/chokmaaling-paludan-staar-til-at-komme-i-folketinget-i-ny-maaling,D,6.3
1286,YouGov,2019-05-03,1656,https://www.bt.dk/politik/chokmaaling-paludan-staar-til-at-komme-i-folketinget-i-ny-maaling,E,0.8
1286,YouGov,2019-05-03,1656,https://www.bt.dk/politik/chokmaaling-paludan-staar-til-at-komme-i-folketinget-i-ny-maaling,F,8.6
1286,YouGov,2019-05-03,1656,https://www.bt.dk/politik/chokmaaling-paludan-staar-til-at-komme-i-folketinget-i-ny-maaling,I,3.3
1286,YouGov,2019-05-03,1656,https://www.bt.dk/politik/chokmaaling-paludan-staar-til-at-komme-i-folketinget-i-ny-maaling,K,0.9
1286,YouGov,2019-05-03,1656,https://www.bt.dk/politik/chokmaaling-paludan-staar-til-at-komme-i-folketinget-i-ny-maaling,O,11.2
1286,YouGov,2019-05-03,1656,https://www.bt.dk/politik/chokmaaling-paludan-staar-til-at-komme-i-folketinget-i-ny-maaling,P,3.9
1286,YouGov,2019-05-03,1656,https://www.bt.dk/politik/chokmaaling-paludan-staar-til-at-komme-i-folketinget-i-ny-maaling,V,17.1
1286,YouGov,2019-05-03,1656,https://www.bt.dk/politik/chokmaaling-paludan-staar-til-at-komme-i-folketinget-i-ny-maaling,Ø,9.1
1286,YouGov,2019-05-03,1656,https://www.bt.dk/politik/chokmaaling-paludan-staar-til-at-komme-i-folketinget-i-ny-maaling,Å,3.4
1287,Voxmeter,2019-05-05,1045,https://voxmeter.dk/meningsmalinger/,A,27.5
1287,Voxmeter,2019-05-05,1045,https://voxmeter.dk/meningsmalinger/,B,7.1
1287,Voxmeter,2019-05-05,1045,https://voxmeter.dk/meningsmalinger/,C,3.5
1287,Voxmeter,2019-05-05,1045,https://voxmeter.dk/meningsmalinger/,D,0.9
1287,Voxmeter,2019-05-05,1045,https://voxmeter.dk/meningsmalinger/,E,0.2
1287,Voxmeter,2019-05-05,1045,https://voxmeter.dk/meningsmalinger/,F,6.7
1287,Voxmeter,2019-05-05,1045,https://voxmeter.dk/meningsmalinger/,I,4.8
1287,Voxmeter,2019-05-05,1045,https://voxmeter.dk/meningsmalinger/,K,1
1287,Voxmeter,2019-05-05,1045,https://voxmeter.dk/meningsmalinger/,O,12.2
1287,Voxmeter,2019-05-05,1045,https://voxmeter.dk/meningsmalinger/,P,2.4
1287,Voxmeter,2019-05-05,1045,https://voxmeter.dk/meningsmalinger/,V,19.4
1287,Voxmeter,2019-05-05,1045,https://voxmeter.dk/meningsmalinger/,Ø,10.5
1287,Voxmeter,2019-05-05,1045,https://voxmeter.dk/meningsmalinger/,Å,3.2
1288,Epinion,2019-05-07,1284,https://www.dr.dk/nyheder/politik/folketingsvalg/foerste-maaling-i-valgkampen-loekke-er-massivt-bagud-paa-point,A,28.1
1288,Epinion,2019-05-07,1284,https://www.dr.dk/nyheder/politik/folketingsvalg/foerste-maaling-i-valgkampen-loekke-er-massivt-bagud-paa-point,B,5.5
1288,Epinion,2019-05-07,1284,https://www.dr.dk/nyheder/politik/folketingsvalg/foerste-maaling-i-valgkampen-loekke-er-massivt-bagud-paa-point,C,5.2
1288,Epinion,2019-05-07,1284,https://www.dr.dk/nyheder/politik/folketingsvalg/foerste-maaling-i-valgkampen-loekke-er-massivt-bagud-paa-point,D,2.9
1288,Epinion,2019-05-07,1284,https://www.dr.dk/nyheder/politik/folketingsvalg/foerste-maaling-i-valgkampen-loekke-er-massivt-bagud-paa-point,E,0.2
1288,Epinion,2019-05-07,1284,https://www.dr.dk/nyheder/politik/folketingsvalg/foerste-maaling-i-valgkampen-loekke-er-massivt-bagud-paa-point,F,7
1288,Epinion,2019-05-07,1284,https://www.dr.dk/nyheder/politik/folketingsvalg/foerste-maaling-i-valgkampen-loekke-er-massivt-bagud-paa-point,I,3.6
1288,Epinion,2019-05-07,1284,https://www.dr.dk/nyheder/politik/folketingsvalg/foerste-maaling-i-valgkampen-loekke-er-massivt-bagud-paa-point,K,0.4
1288,Epinion,2019-05-07,1284,https://www.dr.dk/nyheder/politik/folketingsvalg/foerste-maaling-i-valgkampen-loekke-er-massivt-bagud-paa-point,O,13.9
1288,Epinion,2019-05-07,1284,https://www.dr.dk/nyheder/politik/folketingsvalg/foerste-maaling-i-valgkampen-loekke-er-massivt-bagud-paa-point,P,2.6
1288,Epinion,2019-05-07,1284,https://www.dr.dk/nyheder/politik/folketingsvalg/foerste-maaling-i-valgkampen-loekke-er-massivt-bagud-paa-point,V,17.5
1288,Epinion,2019-05-07,1284,https://www.dr.dk/nyheder/politik/folketingsvalg/foerste-maaling-i-valgkampen-loekke-er-massivt-bagud-paa-point,Ø,8.9
1288,Epinion,2019-05-07,1284,https://www.dr.dk/nyheder/politik/folketingsvalg/foerste-maaling-i-valgkampen-loekke-er-massivt-bagud-paa-point,Å,4.3
1289,Megafon,2019-05-07,1000,http://nyheder.tv2.dk/politik/2019-05-07-foerste-maaling-efter-valgudskrivelse-roed-blok-massivt-foran,A,25.2
1289,Megafon,2019-05-07,1000,http://nyheder.tv2.dk/politik/2019-05-07-foerste-maaling-efter-valgudskrivelse-roed-blok-massivt-foran,B,8.7
1289,Megafon,2019-05-07,1000,http://nyheder.tv2.dk/politik/2019-05-07-foerste-maaling-efter-valgudskrivelse-roed-blok-massivt-foran,C,4.6
1289,Megafon,2019-05-07,1000,http://nyheder.tv2.dk/politik/2019-05-07-foerste-maaling-efter-valgudskrivelse-roed-blok-massivt-foran,D,2.7
1289,Megafon,2019-05-07,1000,http://nyheder.tv2.dk/politik/2019-05-07-foerste-maaling-efter-valgudskrivelse-roed-blok-massivt-foran,E,0.8
1289,Megafon,2019-05-07,1000,http://nyheder.tv2.dk/politik/2019-05-07-foerste-maaling-efter-valgudskrivelse-roed-blok-massivt-foran,F,7.8
1289,Megafon,2019-05-07,1000,http://nyheder.tv2.dk/politik/2019-05-07-foerste-maaling-efter-valgudskrivelse-roed-blok-massivt-foran,I,3
1289,Megafon,2019-05-07,1000,http://nyheder.tv2.dk/politik/2019-05-07-foerste-maaling-efter-valgudskrivelse-roed-blok-massivt-foran,K,1.2
1289,Megafon,2019-05-07,1000,http://nyheder.tv2.dk/politik/2019-05-07-foerste-maaling-efter-valgudskrivelse-roed-blok-massivt-foran,O,11.6
1289,Megafon,2019-05-07,1000,http://nyheder.tv2.dk/politik/2019-05-07-foerste-maaling-efter-valgudskrivelse-roed-blok-massivt-foran,P,2.1
1289,Megafon,2019-05-07,1000,http://nyheder.tv2.dk/politik/2019-05-07-foerste-maaling-efter-valgudskrivelse-roed-blok-massivt-foran,V,19.6
1289,Megafon,2019-05-07,1000,http://nyheder.tv2.dk/politik/2019-05-07-foerste-maaling-efter-valgudskrivelse-roed-blok-massivt-foran,Ø,9.2
1289,Megafon,2019-05-07,1000,http://nyheder.tv2.dk/politik/2019-05-07-foerste-maaling-efter-valgudskrivelse-roed-blok-massivt-foran,Å,3.4
1290,Gallup,2019-05-08,1690,https://www.berlingske.dk/barometeret,A,24.3
1290,Gallup,2019-05-08,1690,https://www.berlingske.dk/barometeret,B,8.4
1290,Gallup,2019-05-08,1690,https://www.berlingske.dk/barometeret,C,4.8
1290,Gallup,2019-05-08,1690,https://www.berlingske.dk/barometeret,D,2.7
1290,Gallup,2019-05-08,1690,https://www.berlingske.dk/barometeret,E,1.1
1290,Gallup,2019-05-08,1690,https://www.berlingske.dk/barometeret,F,7.2
1290,Gallup,2019-05-08,1690,https://www.berlingske.dk/barometeret,I,4.1
1290,Gallup,2019-05-08,1690,https://www.berlingske.dk/barometeret,K,1.1
1290,Gallup,2019-05-08,1690,https://www.berlingske.dk/barometeret,O,12.5
1290,Gallup,2019-05-08,1690,https://www.berlingske.dk/barometeret,P,3.3
1290,Gallup,2019-05-08,1690,https://www.berlingske.dk/barometeret,V,17.9
1290,Gallup,2019-05-08,1690,https://www.berlingske.dk/barometeret,Ø,9.2
1290,Gallup,2019-05-08,1690,https://www.berlingske.dk/barometeret,Å,3.1
1291,YouGov,2019-05-07,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,A,24.9
1291,YouGov,2019-05-07,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,B,6.5
1291,YouGov,2019-05-07,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,C,4.5
1291,YouGov,2019-05-07,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,D,5.3
1291,YouGov,2019-05-07,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,E,0.5
1291,YouGov,2019-05-07,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,F,9.2
1291,YouGov,2019-05-07,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,I,3
1291,YouGov,2019-05-07,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,K,0.5
1291,YouGov,2019-05-07,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,O,11
1291,YouGov,2019-05-07,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,P,3.9
1291,YouGov,2019-05-07,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,V,17.1
1291,YouGov,2019-05-07,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,Ø,8.4
1291,YouGov,2019-05-07,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,Å,5.1
1292,YouGov,2019-05-08,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,A,24.2
1292,YouGov,2019-05-08,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,B,6.6
1292,YouGov,2019-05-08,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,C,5.9
1292,YouGov,2019-05-08,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,D,6.3
1292,YouGov,2019-05-08,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,E,0.8
1292,YouGov,2019-05-08,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,F,8.6
1292,YouGov,2019-05-08,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,I,3.3
1292,YouGov,2019-05-08,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,K,0.9
1292,YouGov,2019-05-08,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,O,11.2
1292,YouGov,2019-05-08,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,P,3.8
1292,YouGov,2019-05-08,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,V,17.1
1292,YouGov,2019-05-08,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,Ø,8.6
1292,YouGov,2019-05-08,983,https://www.bt.dk/politik/ny-maaling-sf-i-massiv-fremgang-fordobler-antallet-af-mandater,Å,3.4
1293,YouGov,2019-05-09,983,https://www.bt.dk/politik/ny-maaling-dansk-folkeparti-faar-laveste-opbakning-i-10-aar,A,26.5
1293,YouGov,2019-05-09,983,https://www.bt.dk/politik/ny-maaling-dansk-folkeparti-faar-laveste-opbakning-i-10-aar,B,6.5
1293,YouGov,2019-05-09,983,https://www.bt.dk/politik/ny-maaling-dansk-folkeparti-faar-laveste-opbakning-i-10-aar,C,4.6
1293,YouGov,2019-05-09,983,https://www.bt.dk/politik/ny-maaling-dansk-folkeparti-faar-laveste-opbakning-i-10-aar,D,5
1293,YouGov,2019-05-09,983,https://www.bt.dk/politik/ny-maaling-dansk-folkeparti-faar-laveste-opbakning-i-10-aar,E,0.6
1293,YouGov,2019-05-09,983,https://www.bt.dk/politik/ny-maaling-dansk-folkeparti-faar-laveste-opbakning-i-10-aar,F,8.4
